Campaign_ID,Clicks,Impressions,CPC,Conversions,Keyword,Cost,CTR,Conversion_Rate,ROI
9,150,4712,4.251424828719135,37,Keyword A,637.7137243078703,3.183361629881155,24.666666666666668,0.16039528677721976
6,454,2367,2.4819860764059083,2,Keyword D,1126.8216786882824,19.18039712716519,0.4405286343612335,-0.9645019254097388
16,395,9189,1.8604996220817218,29,Keyword A,734.8973507222801,4.298617912721733,7.341772151898734,-0.21077413133962467
29,159,1454,1.667007037926925,0,Keyword B,265.05411903038106,10.9353507565337,0.0,-1.0
3,469,3772,1.3758072651719238,29,Keyword D,645.2536073656322,12.43372216330859,6.183368869936034,-0.1011286207791107
20,231,4726,0.7594141198956119,44,Keyword D,175.42466169588636,4.8878544223444775,19.047619047619047,4.01639844416833
36,362,8232,2.04101590475621,31,Keyword D,738.8477575217481,4.3974732750242955,8.56353591160221,-0.16085554339420163
19,50,5806,1.7161146145885247,27,Keyword B,85.80573072942623,0.861178091629349,54.0,5.293285954323938
26,368,3190,4.848878236398833,20,Keyword A,1784.3871909947704,11.536050156739812,5.434782608695652,-0.7758334054297903
3,487,3875,3.009689718125198,45,Keyword C,1465.7188927269713,12.56774193548387,9.240246406570842,-0.38596684230115286
19,104,6592,2.062746675637284,12,Keyword D,214.52565426627754,1.5776699029126213,11.538461538461538,0.11874731635640516
20,420,2440,3.112104204471632,26,Keyword A,1307.0837658780854,17.21311475409836,6.190476190476191,-0.6021678077757554
32,473,9927,1.1263851560556297,35,Keyword B,532.7801788143129,4.764782915281556,7.399577167019028,0.3138626920352594
7,448,7059,2.498196871409913,6,Keyword C,1119.192198391641,6.3465080039665684,1.3392857142857142,-0.8927798101412353
41,198,8010,3.3180544463947874,21,Keyword D,656.9747803861679,2.4719101123595504,10.606060606060606,-0.3607060536583685
33,480,8117,2.7000402430660313,9,Keyword B,1296.019316671695,5.913514845386227,1.875,-0.8611131811968222
40,358,3989,2.308004602944459,38,Keyword B,826.2656478541164,8.974680371020307,10.614525139664805,-0.08019896267769822
39,186,7228,4.972317750048642,14,Keyword C,924.8511015090475,2.573325954620919,7.526881720430108,-0.6972485629923199
18,251,7471,4.461416429670171,14,Keyword A,1119.815523847213,3.3596573417213227,5.577689243027888,-0.749958815503791
40,485,3863,3.3053268117174803,3,Keyword D,1603.083503682978,12.555009060315816,0.6185567010309279,-0.9625721306081972
1,362,2177,3.0621981253202724,31,Keyword D,1108.5157213659386,16.628387689480935,8.56353591160221,-0.44069354358274526
11,166,5760,3.2929721592106285,22,Keyword A,546.6333784289643,2.8819444444444446,13.253012048192772,-0.195072936701068
28,203,1011,1.4059044852009497,5,Keyword A,285.3986104957928,20.079129574678536,2.4630541871921183,-0.6496128701317762
25,474,6252,2.2781198446894337,23,Keyword A,1079.8288063827915,7.5815738963531665,4.852320675105485,-0.5740065487408998
23,340,5399,0.6775678980090469,19,Keyword C,230.37308532307597,6.297462493054269,5.588235294117648,0.6494982452793335
31,112,9234,2.63995716869072,36,Keyword C,295.6752028933606,1.2129088152479965,32.142857142857146,1.4351044421526211
30,293,6445,2.9436106278094845,19,Keyword D,862.477913948179,4.546159813809155,6.484641638225256,-0.5594090076342153
42,74,7570,1.5248738124644432,11,Keyword C,112.8406621223688,0.977542932628798,14.864864864864865,0.949651799822155
35,139,9212,4.838129812244812,32,Keyword B,672.5000439020289,1.5089014329135908,23.021582733812952,-0.048327199673407845
7,124,1406,4.592545749217589,27,Keyword D,569.475672902981,8.819345661450924,21.774193548387096,-0.05175931880061658
16,343,5431,3.7496445595515766,7,Keyword C,1286.1280839261908,6.315595654575584,2.0408163265306123,-0.891146144968222
26,435,6243,2.9002398294441316,0,Keyword A,1261.6043258081972,6.967803940413263,0.0,-1.0
48,440,7542,4.414861218414583,36,Keyword B,1942.5389361024163,5.833996287456908,8.181818181818182,-0.6293510587516793
49,259,7936,1.0879355472055832,21,Keyword A,281.775306726246,3.263608870967742,8.108108108108109,0.4905493489819668
2,467,9906,4.0572940742369825,5,Keyword D,1894.756332668671,4.714314556834242,1.070663811563169,-0.9472227651250782
1,396,5146,1.0616936628508173,20,Keyword A,420.4306904889237,7.69529731830548,5.05050505050505,-0.04859466958790426
48,66,1140,4.073947981472324,31,Keyword C,268.8805667771734,5.7894736842105265,46.96969696969697,1.3058564902304977
12,177,5882,1.7409540571311064,34,Keyword C,308.14886811220583,3.00918055083305,19.2090395480226,1.2067256133888913
5,476,7012,4.44690761458185,14,Keyword D,2116.7280245409606,6.7883628066172275,2.941176470588235,-0.8677203699512971
37,492,1963,4.74818942221429,4,Keyword A,2336.1091957294307,25.063678043810494,0.8130081300813009,-0.965755025430213
32,413,8151,1.1695818623230203,45,Keyword D,483.0373091394074,5.066862961599804,10.895883777239709,0.863210114356311
9,300,9564,2.5820402227942707,49,Keyword A,774.6120668382812,3.136762860727729,16.333333333333332,0.2651494108529018
41,228,4610,4.914443201732083,47,Keyword B,1120.4930499949148,4.945770065075922,20.614035087719298,-0.16108359618628065
35,231,7894,2.67533346187916,5,Keyword C,618.002029694086,2.9262731188244238,2.1645021645021645,-0.8381882337028885
19,201,8311,4.385963851315453,24,Keyword D,881.5787341144061,2.4184815305017446,11.940298507462686,-0.45552225635049354
48,74,1105,3.149291849590939,45,Keyword B,233.0475968697295,6.6968325791855206,60.810810810810814,2.861872047121293
16,229,6539,2.1889845856382086,39,Keyword B,501.2774701111498,3.5020645358617526,17.03056768558952,0.5560244505444224
3,247,7787,1.7860259998664159,28,Keyword D,441.1484219670047,3.1719532554257093,11.336032388663968,0.2694140387107283
20,393,3137,1.4145039098873928,6,Keyword D,555.9000365857454,12.527892891297418,1.5267175572519083,-0.7841338512279618
24,210,5445,3.9280918611996376,39,Keyword B,824.8992908519239,3.8567493112947657,18.571428571428573,-0.0544300272164783
33,226,4530,2.2394322807036255,12,Keyword A,506.1116954390194,4.988962472406181,5.3097345132743365,-0.5257963762488922
24,334,2286,2.80073957990338,37,Keyword B,935.4470196877289,14.610673665791776,11.077844311377245,-0.2089343549920904
11,112,8052,2.7154646600053187,17,Keyword D,304.1320419205957,1.3909587680079483,15.178571428571427,0.11793547911919408
49,199,4654,3.0977556315490906,1,Keyword B,616.453370678269,4.275891706059304,0.5025125628140703,-0.9675563457816858
8,203,8102,4.395097155310485,7,Keyword A,892.2047225280285,2.505554184152061,3.4482758620689653,-0.8430853407687473
36,205,3359,4.913327046125432,10,Keyword C,1007.2320444557135,6.103006847275974,4.878048780487805,-0.8014360235053128
38,419,9105,2.334128938582176,32,Keyword C,978.0000252659319,4.601867105985722,7.637231503579953,-0.345603288889512
40,98,9636,4.223835149478363,37,Keyword B,413.9358446488796,1.017019510170195,37.755102040816325,0.7877166463506049
20,386,7441,3.9403750759462293,47,Keyword A,1520.9847793152444,5.187474801773955,12.176165803108809,-0.3819793512837169
35,133,6047,3.0808802815500798,26,Keyword C,409.7570774461606,2.1994377377211842,19.548872180451127,0.26904458427157874
48,410,9227,4.802212146253699,19,Keyword B,1968.9069799640165,4.443481088110978,4.634146341463414,-0.8069995160426803
25,226,6203,1.4021353198778126,11,Keyword B,316.8825822923856,3.6433983556343703,4.867256637168142,-0.3057365336760373
35,197,2798,0.9916889463932963,42,Keyword A,195.36272243947937,7.040743388134382,21.31979695431472,3.29969438135886
25,167,6291,4.3428288512994,30,Keyword D,725.2524181669997,2.6545859163884913,17.964071856287426,-0.17270182770787892
29,391,6495,2.4761741748518675,26,Keyword B,968.1841023670802,6.020015396458814,6.649616368286446,-0.46291206524805584
18,112,7284,4.311359843931772,31,Keyword D,482.87230252035846,1.5376166941241076,27.67857142857143,0.28398335701571964
46,238,8285,4.518905923379367,9,Keyword D,1075.4996097642893,2.872661436330718,3.7815126050420167,-0.8326359225370156
18,409,2300,0.7810591712858215,2,Keyword C,319.453201055901,17.782608695652176,0.4889975550122249,-0.87478604106083
2,98,7869,4.475591433437273,44,Keyword D,438.6079604768528,1.2453933155420003,44.89795918367347,1.0063475342382469
35,376,4097,2.5174357491624,26,Keyword A,946.5558416850624,9.177446912374908,6.914893617021277,-0.45063991251240504
16,306,5616,2.796946200519045,34,Keyword C,855.8655373588279,5.448717948717949,11.11111111111111,-0.20548267184766308
41,273,1009,3.319666299919446,30,Keyword C,906.2688998780087,27.056491575817642,10.989010989010989,-0.3379448416681131
36,190,6752,4.66872173028539,14,Keyword C,887.0571287542241,2.8139810426540284,7.368421052631578,-0.6843495295582261
33,264,7295,0.5860224249339381,15,Keyword B,154.70992018255964,3.618917066483893,5.681818181818182,0.9391128871761827
4,484,5815,2.645795607430177,12,Keyword B,1280.5650739962057,8.32330180567498,2.479338842975207,-0.8125827379853161
33,428,2072,3.594749190937523,48,Keyword D,1538.5526537212597,20.656370656370658,11.214953271028037,-0.3760369541607358
14,489,4225,3.7521813096420282,34,Keyword C,1834.816660414952,11.57396449704142,6.952965235173824,-0.6293907643904787
21,260,2316,3.616395941916986,10,Keyword C,940.2629448984163,11.226252158894647,3.8461538461538463,-0.7872935426359831
48,367,6699,1.1049580823365484,20,Keyword A,405.51961621751326,5.478429616360651,5.449591280653951,-0.01361121878393335
20,81,7807,1.8472801476725655,10,Keyword D,149.62969196147782,1.0375304214166774,12.345679012345679,0.3366331065594255
8,207,7674,2.114219864376561,29,Keyword A,437.6435119259481,2.697419859265051,14.009661835748794,0.3252795578930906
7,334,4683,4.119967434557772,47,Keyword D,1376.069123142296,7.132180226350631,14.071856287425149,-0.316894780798888
3,354,8227,1.7544194258654886,34,Keyword D,621.064476756383,4.30290506867631,9.6045197740113,0.09489437159796679
17,478,4273,1.4481723374024142,21,Keyword B,692.226377278354,11.186520009361105,4.393305439330543,-0.39326206890392434
33,335,8000,4.808516085671433,37,Keyword B,1610.85288869993,4.1875,11.044776119402986,-0.5406160269562348
48,193,1145,0.53988478301061,30,Keyword A,104.19776312104774,16.85589519650655,15.544041450777202,4.758281003623591
12,473,6010,4.990193850568902,13,Keyword D,2360.361691319091,7.870216306156406,2.748414376321353,-0.8898473903570691
22,68,4040,3.5456958448582805,23,Keyword C,241.10731745036307,1.6831683168316833,33.82352941176471,0.9078641198631415
22,67,1482,4.228111847521027,49,Keyword B,283.2834937839088,4.520917678812416,73.13432835820896,2.459432058359012
46,306,4179,1.8257872835578692,48,Keyword C,558.690908768708,7.322325915290739,15.686274509803921,0.718302526374972
30,127,2249,0.5644187495017698,31,Keyword A,71.68118118672477,5.646954201867497,24.409448818897637,7.649411041162125
38,420,1630,3.820412833526885,35,Keyword B,1604.5733900812918,25.766871165644172,8.333333333333332,-0.5637469720443661
38,224,9853,4.2536506865030415,31,Keyword B,952.8177537766812,2.273419263168578,13.839285714285715,-0.3492984387176796
45,243,3852,3.832142593790836,14,Keyword D,931.2106502911732,6.308411214953271,5.761316872427984,-0.6993161537484038
8,162,1987,1.1428262928537736,42,Keyword A,185.1378594423113,8.152994464016103,25.925925925925924,3.5371595119999903
27,163,8622,3.8904256501563608,34,Keyword D,634.1393809754868,1.890512642078404,20.858895705521473,0.07231946225129011
27,271,8327,3.9601525194843843,2,Keyword B,1073.201332780268,3.254473399783836,0.7380073800738007,-0.9627283355152245
34,215,9841,3.463432320515247,15,Keyword A,744.637948910778,2.1847373234427394,6.976744186046512,-0.5971196466164179
21,484,2100,3.9475216975801377,4,Keyword B,1910.6005016287866,23.047619047619047,0.8264462809917356,-0.9581283476415923
30,368,7652,4.306646478549794,20,Keyword A,1584.8459041063243,4.809200209095661,5.434782608695652,-0.7476095316499838
33,181,9632,3.261218514068563,9,Keyword B,590.2805510464099,1.879152823920266,4.972375690607735,-0.695060256210529
28,434,8421,0.8987212128635558,18,Keyword C,390.0450063827832,5.15378221113882,4.147465437788019,-0.07702958861444198
47,313,6016,2.694325143502449,24,Keyword C,843.3237699162665,5.20279255319149,7.667731629392971,-0.4308235850536276
33,462,1769,0.8494220060222228,3,Keyword D,392.43296678226693,26.116449971735445,0.6493506493506493,-0.8471076462001478
5,104,2343,2.3339436396459385,28,Keyword C,242.7301385231776,4.438753734528382,26.923076923076923,1.3070888658786275
48,408,5358,2.3319792010653244,18,Keyword B,951.4475140346524,7.61478163493841,4.411764705882353,-0.621629154851217
19,180,7780,0.7970442986310871,42,Keyword B,143.46797375359566,2.313624678663239,23.333333333333332,4.8549652443177935
4,337,7602,2.069692402862657,1,Keyword C,697.4863397647154,4.433043935806367,0.2967359050445104,-0.9713256032989167
35,315,3349,0.9994914445609168,9,Keyword D,314.8398050366888,9.405792773962377,2.857142857142857,-0.4282806776003933
49,415,6699,4.1370584450415,42,Keyword C,1716.8792546922225,6.19495447081654,10.120481927710843,-0.5107402004513223
17,211,2241,4.764596116840118,24,Keyword A,1005.329780653265,9.415439535921463,11.374407582938389,-0.52254473185098
44,429,2125,0.8254241386607237,19,Keyword A,354.1069554854505,20.188235294117646,4.428904428904429,0.07312210086088916
28,136,7764,4.798018432812657,47,Keyword A,652.5305068625213,1.751674394641937,34.55882352941176,0.44054567581779647
30,104,6101,2.8515946970153534,18,Keyword C,296.56584848959676,1.7046385838387148,17.307692307692307,0.21389567218704364
29,337,8843,1.8480455507924325,22,Keyword C,622.7913506170497,3.8109238946059025,6.528189910979229,-0.2935033545921014
46,227,1072,0.8458793387427358,23,Keyword C,192.01460989460102,21.175373134328357,10.13215859030837,1.3956510405770644
6,440,6472,2.75280920631688,10,Keyword A,1211.2360507794272,6.798516687268233,2.272727272727273,-0.8348794193573577
35,398,6189,4.075319950208369,45,Keyword D,1621.977340182931,6.430764259169494,11.306532663316583,-0.4451217179775794
41,57,3472,3.681889147700142,33,Keyword B,209.8676814189081,1.6417050691244237,57.89473684210527,2.1448386694786112
37,370,1707,0.7260170515878819,27,Keyword C,268.6263090875163,21.675454012888107,7.297297297297297,1.0102275232619615
24,362,2804,0.8280582591555659,4,Keyword D,299.75708981431484,12.91012838801712,1.1049723756906076,-0.7331172381959133
29,296,7704,2.312929771846867,4,Keyword B,684.6272124666726,3.8421599169262723,1.3513513513513513,-0.8831480862237938
49,372,4713,1.8288072232157448,20,Keyword B,680.3162870362571,7.89306174411203,5.376344086021505,-0.4120381833829561
46,492,6051,1.5457294537522153,11,Keyword B,760.4988912460899,8.13088745661874,2.2357723577235773,-0.7107162120387495
31,304,3475,1.7645202450892112,49,Keyword D,536.4141545071202,8.748201438848922,16.11842105263158,0.826946570603576
35,377,4610,4.11567234483598,3,Keyword D,1551.6084740031645,8.177874186550977,0.7957559681697612,-0.9613304509447544
33,103,5255,4.6815262413433425,48,Keyword A,482.1972028583643,1.9600380589914368,46.601941747572816,0.9908867042556875
21,298,8397,2.322962125374049,41,Keyword D,692.2427133614666,3.548886507085864,13.758389261744966,0.18455562503237605
32,288,2735,4.577499509596237,19,Keyword D,1318.3198587637162,10.530164533820841,6.597222222222222,-0.7117543231455579
23,278,9258,1.9467306556154689,37,Keyword D,541.1911222611003,3.0028083819399436,13.309352517985612,0.3673542849488639
33,116,8979,2.6439664385470625,24,Keyword B,306.70010687145924,1.291903329992204,20.689655172413794,0.5650467321198955
3,100,3428,1.5171304901719989,13,Keyword C,151.7130490171999,2.9171528588098017,13.0,0.7137616156572233
18,146,8426,3.3821421897912978,10,Keyword A,493.7927597095295,1.732732019938286,6.8493150684931505,-0.5949717850912826
25,141,9533,4.90541501828664,31,Keyword C,691.6635175784163,1.4790726948494701,21.98581560283688,-0.1036103766601967
42,313,6249,3.215718932195204,10,Keyword C,1006.5200257770988,5.008801408225317,3.1948881789137378,-0.8012955580833208
31,467,6291,2.11016337851097,17,Keyword D,985.4462977646231,7.423303131457638,3.640256959314775,-0.654978662184583
3,340,3817,3.4151785069573775,26,Keyword A,1161.1606923655083,8.907518993974325,7.647058823529412,-0.552172232991577
40,145,4874,1.053143053094244,17,Keyword C,152.70574269866538,2.9749692244562986,11.724137931034482,1.2265043474555037
46,137,5211,4.498965861194294,22,Keyword C,616.3583229836182,2.629053924390712,16.05839416058394,-0.28612953927500634
24,127,1661,2.7638777785092636,10,Keyword A,351.0124778706765,7.645996387718242,7.874015748031496,-0.4302196855985103
32,337,4374,2.5220738391783892,20,Keyword D,849.9388838031172,7.70461819844536,5.934718100890208,-0.5293779263161027
47,169,1207,3.1363915480408364,43,Keyword C,530.0501716189013,14.0016570008285,25.443786982248522,0.6224879191593357
22,351,3665,3.311527382552311,4,Keyword B,1162.3461112758612,9.577080491132332,1.1396011396011396,-0.9311736846504461
23,449,3493,0.8229911280193086,22,Keyword C,369.5230164806696,12.854279988548525,4.8997772828507795,0.19072420492382833
2,214,7813,3.571777495505311,40,Keyword B,764.3603840381365,2.7390247024190453,18.69158878504673,0.04662671784947619
27,231,1632,1.588692561419883,24,Keyword D,366.987981687993,14.154411764705882,10.38961038961039,0.3079447392042607
42,447,4083,3.7127868462796543,40,Keyword C,1659.6157202870054,10.9478324761205,8.94854586129754,-0.5179607000458805
2,272,4719,4.201406574728885,9,Keyword A,1142.7825883262567,5.763933036660309,3.308823529411765,-0.8424897247834063
26,360,8123,4.117813283986342,21,Keyword A,1482.4127822350831,4.431860150190816,5.833333333333333,-0.7166781040792484
17,481,2679,2.986254353335501,18,Keyword C,1436.388343954376,17.95446061963419,3.7422037422037424,-0.7493713997922593
40,56,1236,2.84076451539838,0,Keyword D,159.08281286230928,4.53074433656958,0.0,-1.0
33,379,8446,1.1429418260273527,6,Keyword D,433.17495206436666,4.487331281079801,1.58311345646438,-0.7229756720047634
9,312,5443,3.9890576768141104,3,Keyword A,1244.5859951660025,5.732133014881499,0.9615384615384616,-0.9517911978496936
43,210,7770,1.7213422120102146,0,Keyword C,361.4818645221451,2.7027027027027026,0.0,-1.0
48,200,7099,2.7351294026807595,14,Keyword D,547.0258805361519,2.8172982110156357,7.000000000000001,-0.4881412197068886
39,134,9555,1.7792334181738252,39,Keyword A,238.41727803529258,1.4024071166928311,29.1044776119403,2.27157497320533
29,196,3368,1.1022276334986192,11,Keyword B,216.03661616572936,5.819477434679335,5.612244897959184,0.018345889250691614
42,161,1285,3.3330096360128145,21,Keyword C,536.6145513980631,12.529182879377432,13.043478260869565,-0.2173152984656167
26,430,1148,0.7444941567030672,21,Keyword B,320.1324873823189,37.45644599303136,4.883720930232558,0.31195681961017
35,452,5037,3.8689035535679,49,Keyword B,1748.7444062126908,8.97359539408378,10.84070796460177,-0.4395979215039115
25,85,7549,1.929140578675025,46,Keyword D,163.97694918737713,1.125976950589482,54.11764705882353,4.6105446805740495
24,334,8121,0.500606118520184,16,Keyword D,167.20244358574146,4.1127939908878215,4.790419161676647,0.9138476276867563
13,237,5895,2.8000811265675343,28,Keyword D,663.6192269965056,4.020356234096692,11.814345991561181,-0.15614259319380938
7,131,6280,0.7108335883742141,45,Keyword C,93.11920007702204,2.0859872611464967,34.35114503816794,8.665031478530524
36,51,2012,1.7427630101940477,13,Keyword B,88.88091351989642,2.5347912524850895,25.49019607843137,1.9252624630348534
45,434,3785,3.6813941935507226,49,Keyword C,1597.7250800010136,11.466314398943195,11.29032258064516,-0.3866278922032204
20,352,4725,0.7821032972983963,19,Keyword D,275.3003606490355,7.449735449735449,5.3977272727272725,0.3803105782503497
1,246,5576,4.277023215602011,49,Keyword B,1052.1477110380947,4.411764705882353,19.91869918699187,-0.06857184621626049
8,453,6782,0.517189651963624,47,Keyword C,234.28691233952168,6.679445591271012,10.375275938189846,3.01217460511742
46,60,7257,1.6107074114085602,32,Keyword C,96.6424446845136,0.8267879288962381,53.333333333333336,5.622349031931684
16,283,3408,3.8340682526843217,42,Keyword A,1085.041315509663,8.30399061032864,14.840989399293287,-0.22583593085998094
14,435,1340,1.9232156737818804,14,Keyword C,836.598818095118,32.46268656716418,3.218390804597701,-0.665311504219499
12,244,3817,0.9585157462970608,11,Keyword D,233.87784209648285,6.392454807440398,4.508196721311475,-0.059337994450785775
23,168,3496,2.1210526346019254,39,Keyword C,356.33684261312345,4.805491990846682,23.214285714285715,1.1889400890461657
15,445,6962,1.7167697887303648,19,Keyword B,763.9625559850124,6.391841424877908,4.269662921348314,-0.5025934229066392
28,69,6299,4.292203559722497,29,Keyword C,296.16204562085227,1.0954119701539926,42.028985507246375,0.9583873375270987
34,310,8574,1.9100656291331441,37,Keyword A,592.1203450312747,3.615581992069046,11.935483870967742,0.24974594473850503
2,342,2689,4.050196122992032,2,Keyword B,1385.167074063275,12.718482707326142,0.5847953216374269,-0.9711226170842603
32,471,4267,4.5134246516483065,27,Keyword B,2125.8230109263523,11.038200140614014,5.7324840764331215,-0.7459807344146262
23,305,5406,2.452178388094383,25,Keyword A,747.9144083687868,5.64187939326674,8.19672131147541,-0.3314743045390609
22,271,9453,4.594744147344764,29,Keyword D,1245.175663930431,2.8668147677985827,10.70110701107011,-0.5342022681609323
25,442,2442,2.197931242834368,12,Keyword B,971.4856093327905,18.0999180999181,2.7149321266968327,-0.7529556817986935
22,275,9597,4.838352874205487,12,Keyword D,1330.547040406509,2.8654787954569136,4.363636363636364,-0.819623062761708
22,102,5437,0.9018028603650782,1,Keyword B,91.98389175723797,1.8760345778922198,0.9803921568627451,-0.7825706260310925
49,477,6435,3.5915866992645924,36,Keyword B,1713.1868555492106,7.4125874125874125,7.547169811320755,-0.5797306069283472
42,404,9435,2.722163182056179,48,Keyword D,1099.7539255506963,4.281928987811341,11.881188118811881,-0.1270774509676928
6,391,5107,2.244419624550412,37,Keyword B,877.5680731992111,7.656158214215782,9.462915601023019,-0.15676057208610714
15,413,1560,3.347203454368704,1,Keyword D,1382.3950266542747,26.474358974358974,0.24213075060532688,-0.9855323553583633
43,329,9785,3.6673569123544905,35,Keyword A,1206.5604241646274,3.3622892181911093,10.638297872340425,-0.419838421698067
37,130,6548,0.5196347134263909,25,Keyword D,67.55251274543082,1.9853390348197923,19.230769230769234,6.401649171574591
33,251,2826,1.2512888993623943,10,Keyword A,314.07351373996096,8.881811748053787,3.9840637450199203,-0.36320641107740403
8,207,8629,3.708707227854434,7,Keyword B,767.7023961658679,2.398887472476533,3.3816425120772946,-0.8176376670188849
44,169,9325,3.498734361101929,43,Keyword D,591.286107026226,1.8123324396782843,25.443786982248522,0.45445663238263007
44,108,4138,4.847213773079048,39,Keyword B,523.4990874925372,2.609956500724988,36.11111111111111,0.4899739438631196
5,264,8693,3.9246700561285235,42,Keyword D,1036.1128948179303,3.0369262625100655,15.909090909090908,-0.18927753510141576
39,177,9264,4.778477184791021,21,Keyword A,845.7904617080108,1.910621761658031,11.864406779661017,-0.5034231065317983
4,273,8842,3.6614322569066315,19,Keyword A,999.5710061355104,3.087536756389957,6.95970695970696,-0.6198369123679004
6,258,7721,1.8412349388774942,7,Keyword D,475.03861423039353,3.341536070457195,2.7131782945736433,-0.7052871160235827
45,419,8002,0.9741421501288541,28,Keyword A,408.16556090398984,5.236190952261934,6.682577565632458,0.3719922836207271
32,164,5225,4.01820738505221,39,Keyword B,658.9860111485624,3.1387559808612444,23.78048780487805,0.18363665814471455
30,258,3978,3.3986714966416214,25,Keyword B,876.8572461335383,6.485671191553545,9.689922480620156,-0.42978175500661364
47,63,8373,0.716837055769833,29,Keyword C,45.160734513499484,0.7524184879971337,46.03174603174603,11.843015204427774
35,58,6907,2.1202270965544026,16,Keyword A,122.97317160015535,0.8397278123642681,27.586206896551722,1.6021935991085372
40,89,7097,4.8055991696792875,19,Keyword B,427.6983261014566,1.2540510074679443,21.34831460674157,-0.11152329385114734
16,499,6656,2.7518051556959056,15,Keyword D,1373.1507726922569,7.4969951923076925,3.006012024048096,-0.7815243555434139
13,286,9984,2.447281112088671,45,Keyword A,699.9223980573599,2.864583333333333,15.734265734265735,0.28585683569772447
42,330,5259,2.559648223216823,42,Keyword B,844.6839136615516,6.274957216200798,12.727272727272727,-0.0055451673528950154
30,408,9286,1.4399722580232368,6,Keyword A,587.5086812734806,4.3937109627396085,1.4705882352941175,-0.7957476990129088
19,250,6901,2.1591822688915787,15,Keyword D,539.7955672228946,3.6226633821185334,6.0,-0.44423404300368635
17,295,5917,2.1641596519422945,44,Keyword B,638.4270973229769,4.985634612134528,14.915254237288137,0.3783876086869988
19,327,9429,0.7355975908436259,46,Keyword C,240.54041220586566,3.4680241807190577,14.067278287461773,2.824721141712442
28,284,3530,3.954054328330632,47,Keyword C,1122.9514292458996,8.045325779036826,16.549295774647888,-0.1629201624230157
26,53,2960,2.3742699435674552,26,Keyword A,125.83630700907513,1.7905405405405406,49.056603773584904,3.132352675945094
37,203,8045,4.199809490673905,22,Keyword D,852.5613266068027,2.5233064014916096,10.83743842364532,-0.48390809403564944
26,491,2048,4.326566005039529,23,Keyword B,2124.343908474409,23.974609375,4.684317718940937,-0.7834625560555553
23,78,6772,1.4539732461439612,8,Keyword D,113.40991319922897,1.151801535735381,10.256410256410255,0.41081141398041193
9,158,3529,3.4580906697655784,34,Keyword B,546.3783258229614,4.477189005383962,21.518987341772153,0.24455888504686943
12,147,3964,2.625268118733418,19,Keyword A,385.9144134538124,3.708375378405651,12.925170068027212,-0.01532571276848739
1,264,8137,4.460705320646683,36,Keyword B,1177.6262046507245,3.2444389824259554,13.636363636363635,-0.38860056174314933
1,342,1963,1.4708330562940435,41,Keyword D,503.02490525256286,17.422312786551196,11.988304093567251,0.6301379741591278
47,124,1536,3.550159401395199,16,Keyword D,440.21976577300467,8.072916666666668,12.903225806451612,-0.27309034059818865
34,375,8340,3.2348845501372514,46,Keyword A,1213.0817063014692,4.496402877697841,12.266666666666666,-0.24160096123701166
32,195,8179,1.8288566490732476,30,Keyword D,356.62704656928327,2.3841545421200636,15.384615384615385,0.6824298823433061
48,177,8967,1.1147040664302768,7,Keyword B,197.30261975815898,1.9739043158246907,3.954802259887006,-0.29043010086939997
25,390,9734,3.4323789221477448,14,Keyword A,1338.6277796376205,4.006574892130676,3.5897435897435894,-0.7908305772081028
40,91,1845,3.823688561595488,30,Keyword B,347.9556591051894,4.932249322493225,32.967032967032964,0.7243576424162018
45,405,6777,1.920323046935075,29,Keyword D,777.7308340087053,5.9760956175298805,7.160493827160494,-0.2542407030328594
1,90,4036,3.401746718100412,45,Keyword A,306.1572046290371,2.2299306243805748,50.0,1.9396662446356836
16,471,6947,2.2780890842517647,19,Keyword B,1072.9799586825811,6.7799049949618535,4.033970276008493,-0.6458461344734071
39,83,3494,3.70943097477178,38,Keyword D,307.8827709060577,2.375500858614768,45.78313253012048,1.4684720023904614
5,66,3719,1.396468737023239,11,Keyword D,92.16693664353377,1.774670610379134,16.666666666666664,1.3869731165187285
22,214,2884,4.505967511862785,48,Keyword C,964.277047538636,7.420249653259361,22.429906542056074,-0.004435496571813432
29,202,5349,1.7933431840951088,16,Keyword D,362.255323187212,3.776406805010282,7.920792079207921,-0.11664514082343697
3,427,6179,2.155036944902688,41,Keyword B,920.2007754734478,6.910503317688946,9.601873536299765,-0.10889012283421956
12,125,7610,0.761413784361574,29,Keyword A,95.17672304519675,1.64257555847569,23.200000000000003,5.0939269754493886
26,136,7430,1.0018049554457438,28,Keyword C,136.24547394062114,1.8304172274562585,20.588235294117645,3.1102282799064627
16,166,8154,2.8213785622054766,18,Keyword D,468.3488413261091,2.0358106450821682,10.843373493975903,-0.23134217866179432
37,411,7488,1.7041670452758717,45,Keyword D,700.4126556083833,5.488782051282051,10.948905109489052,0.2849567933895395
22,391,5737,4.259661015839875,10,Keyword D,1665.527457193391,6.815408750217884,2.557544757033248,-0.8799179208146929
29,76,7525,0.5661202489472923,33,Keyword B,43.02513891999421,1.0099667774086378,43.42105263157895,14.339869122265434
14,362,4850,2.205923219023713,49,Keyword C,798.5442052865841,7.463917525773196,13.535911602209943,0.22723324959611282
28,336,1689,2.0180549604609173,6,Keyword B,678.0664667148682,19.893428063943162,1.7857142857142856,-0.823026198919138
5,183,6175,0.5869743391292046,43,Keyword C,107.41630406064444,2.9635627530364372,23.497267759562842,7.006233388131345
